,date,open,high,low,close,volume
1280,2003-04-15,213.68,213.68,213.68,213.68,0
1281,2003-04-17,211.37,211.37,211.37,211.37,0
1282,2003-04-18,211.41,211.41,211.41,211.41,0
1283,2003-04-21,210.32,210.32,210.32,210.32,0
1284,2003-04-22,209.43,209.43,209.43,209.43,0
1285,2003-04-23,209.49,209.49,209.49,209.49,0
1286,2003-04-24,208.97,208.97,208.97,208.97,0
1287,2003-04-25,209.69,209.69,209.69,209.69,0
1288,2003-04-28,209.23,209.23,209.23,209.23,0
1289,2003-04-29,209.41,209.41,209.41,209.41,0
1290,2003-04-30,209.17,209.17,209.17,209.17,0
1291,2003-05-01,209.56,209.56,209.56,209.56,0
1292,2003-05-02,209.62,209.62,209.62,209.62,0
1293,2003-05-05,209.51,209.51,209.51,209.51,0
1294,2003-05-06,209.37,209.37,209.37,209.37,0
1295,2003-05-07,209.01,209.01,209.01,209.01,0
1296,2003-05-08,208.48,208.48,208.48,208.48,0
1297,2003-05-09,208.2,208.2,208.2,208.2,0
1298,2003-05-12,207.84,207.84,207.84,207.84,0
1299,2003-05-13,207.8,207.8,207.8,207.8,0
1300,2003-05-14,207.45,207.45,207.45,207.45,0
1301,2003-05-15,208.09,208.09,208.09,208.09,0
1302,2003-05-19,208.31,208.31,208.31,208.31,0
1303,2003-05-20,207.85,207.85,207.85,207.85,0
1304,2003-05-21,207.61,207.61,207.61,207.61,0
1305,2003-05-22,208.04,208.04,208.04,208.04,0
1306,2003-05-23,208.3,208.3,208.3,208.3,0
1307,2003-05-26,208.76,208.76,208.76,208.76,0
1308,2003-05-27,208.8,208.8,208.8,208.8,0
1309,2003-05-28,208.88,208.88,208.88,208.88,0
1310,2003-05-29,209.1,209.1,209.1,209.1,0
1311,2003-06-02,209.74,209.74,209.74,209.74,0
1312,2003-06-03,209.48,209.48,209.48,209.48,0
1313,2003-06-04,209.35,209.35,209.35,209.35,0
1314,2003-06-05,209.09,209.09,209.09,209.09,0
1315,2003-06-06,208.99,208.99,208.99,208.99,0
1316,2003-06-09,208.95,208.95,208.95,208.95,0
1317,2003-06-10,208.49,208.49,208.49,208.49,0
1318,2003-06-11,208.39,208.39,208.39,208.39,0
1319,2003-06-12,207.99,207.99,207.99,207.99,0
1320,2003-06-13,207.65,207.65,207.65,207.65,0
1321,2003-06-16,207.43,207.43,207.43,207.43,0
1322,2003-06-17,206.82,206.82,206.82,206.82,0
1323,2003-06-18,206.47,206.47,206.47,206.47,0
1324,2003-06-19,206.0,206.0,206.0,206.0,0
1325,2003-06-20,205.92,205.92,205.92,205.92,0
1326,2003-06-23,205.48,205.48,205.48,205.48,0
1327,2003-06-24,205.3,205.3,205.3,205.3,0
1328,2003-06-25,204.93,204.93,204.93,204.93,0
1329,2003-06-26,204.86,204.86,204.86,204.86,0
1330,2003-06-27,205.82,205.82,205.82,205.82,0
1331,2003-06-30,205.67,205.67,205.67,205.67,0
1332,2003-07-01,205.12,205.12,205.12,205.12,0
1333,2003-07-02,204.27,204.27,204.27,204.27,0
1334,2003-07-03,204.61,204.61,204.61,204.61,0
1335,2003-07-04,204.4,204.4,204.4,204.4,0
1336,2003-07-08,204.18,204.18,204.18,204.18,0
1337,2003-07-09,203.86,203.86,203.86,203.86,0
1338,2003-07-10,203.78,203.78,203.78,203.78,0
1339,2003-07-11,203.79,203.79,203.79,203.79,0
1340,2003-07-14,204.44,204.44,204.44,204.44,0
1341,2003-07-15,205.46,205.46,205.46,205.46,0
1342,2003-07-16,204.82,204.82,204.82,204.82,0
1343,2003-07-17,204.41,204.41,204.41,204.41,0
1344,2003-07-18,204.31,204.31,204.31,204.31,0
1345,2003-07-21,203.69,203.69,203.69,203.69,0
1346,2003-07-22,203.56,203.56,203.56,203.56,0
1347,2003-07-23,203.54,203.54,203.54,203.54,0
1348,2003-07-24,203.29,203.29,203.29,203.29,0
1349,2003-08-11,205.63,205.63,205.63,205.63,0
1350,2003-08-13,206.21,206.21,206.21,206.21,0
1351,2003-08-14,206.57,206.57,206.57,206.57,0
1352,2003-08-15,207.92,207.92,207.92,207.92,0
1353,2003-08-18,208.52,208.52,208.52,208.52,0
1354,2003-08-20,209.25,209.25,209.25,209.25,0
1355,2003-08-21,210.11,210.11,210.11,210.11,0
1356,2003-08-22,210.42,210.42,210.42,210.42,0
1357,2003-08-25,211.54,211.54,211.54,211.54,0
1358,2003-08-26,211.22,211.22,211.22,211.22,0
1359,2003-08-27,209.81,209.81,209.81,209.81,0
1360,2003-08-28,206.52,206.52,206.52,206.52,0
1361,2003-08-29,205.32,205.32,205.32,205.32,0
1362,2003-09-01,203.18,203.18,203.18,203.18,0
1363,2003-09-02,202.41,202.41,202.41,202.41,0
1364,2003-09-03,201.65,201.65,201.65,201.65,0
1365,2003-09-04,202.45,202.45,202.45,202.45,0
1366,2003-09-05,204.44,204.44,204.44,204.44,0
1367,2003-09-08,204.36,204.36,204.36,204.36,0
1368,2003-09-10,205.02,205.02,205.02,205.02,0
1369,2003-09-11,206.11,206.11,206.11,206.11,0
1370,2003-09-12,207.54,207.54,207.54,207.54,0
1371,2003-09-15,208.0,208.0,208.0,208.0,0
1372,2003-09-16,208.32,208.32,208.32,208.32,0
1373,2003-09-17,208.46,208.46,208.46,208.46,0
1374,2003-09-18,208.07,208.07,208.07,208.07,0
1375,2003-09-19,207.58,207.58,207.58,207.58,0
1376,2003-09-22,207.43,207.43,207.43,207.43,0
1377,2003-09-23,207.41,207.41,207.41,207.41,0
1378,2003-09-24,206.58,206.58,206.58,206.58,0
1379,2003-09-25,206.59,206.59,206.59,206.59,0
1380,2003-09-26,207.08,207.08,207.08,207.08,0
1381,2003-09-29,206.84,206.84,206.84,206.84,0
1382,2003-09-30,206.83,206.83,206.83,206.83,0
1383,2003-10-01,206.96,206.96,206.96,206.96,0
1384,2003-10-08,206.58,206.58,206.58,206.58,0
1385,2003-10-09,207.03,207.03,207.03,207.03,0
1386,2003-10-10,206.93,206.93,206.93,206.93,0
1387,2003-10-13,206.93,206.93,206.93,206.93,0
1388,2003-10-14,207.03,207.03,207.03,207.03,0
1389,2003-10-15,207.06,207.06,207.06,207.06,0
1390,2003-10-16,207.6,207.6,207.6,207.6,0
1391,2003-10-17,207.54,207.54,207.54,207.54,0
1392,2003-10-20,207.61,207.61,207.61,207.61,0
1393,2003-10-21,207.81,207.81,207.81,207.81,0
1394,2003-10-22,207.16,207.16,207.16,207.16,0
1395,2003-10-23,207.31,207.31,207.31,207.31,0
1396,2003-10-24,207.52,207.52,207.52,207.52,0
1397,2003-10-29,207.49,207.49,207.49,207.49,0
1398,2003-10-30,207.46,207.46,207.46,207.46,0
1399,2003-10-31,207.65,207.65,207.65,207.65,0
1400,2003-11-03,207.8,207.8,207.8,207.8,0
1401,2003-11-04,208.1,208.1,208.1,208.1,0
1402,2003-11-05,207.57,207.57,207.57,207.57,0
1403,2003-11-06,207.31,207.31,207.31,207.31,0
1404,2003-11-07,207.28,207.28,207.28,207.28,0
1405,2003-11-10,207.04,207.04,207.04,207.04,0
1406,2003-11-11,207.15,207.15,207.15,207.15,0
1407,2003-11-12,207.23,207.23,207.23,207.23,0
1408,2003-11-13,206.67,206.67,206.67,206.67,0
1409,2003-11-14,206.21,206.21,206.21,206.21,0
1410,2003-11-17,206.33,206.33,206.33,206.33,0
1411,2003-11-18,206.45,206.45,206.45,206.45,0
1412,2003-11-19,206.72,206.72,206.72,206.72,0
1413,2003-11-20,206.4,206.4,206.4,206.4,0
1414,2003-11-21,206.0,206.0,206.0,206.0,0
1415,2003-11-24,205.83,205.83,205.83,205.83,0
1416,2003-11-25,207.01,207.01,207.01,207.01,0
1417,2003-11-26,207.13,207.13,207.13,207.13,0
1418,2003-11-27,206.76,206.76,206.76,206.76,0
1419,2003-11-28,206.52,206.52,206.52,206.52,0
1420,2003-12-01,205.89,205.89,205.89,205.89,0
1421,2003-12-02,205.82,205.82,205.82,205.82,0
1422,2003-12-03,206.22,206.22,206.22,206.22,0
1423,2003-12-04,206.04,206.04,206.04,206.04,0
1424,2003-12-05,205.43,205.43,205.43,205.43,0
1425,2003-12-08,206.28,206.28,206.28,206.28,0
1426,2003-12-09,206.4,206.4,206.4,206.4,0
1427,2003-12-10,206.35,206.35,206.35,206.35,0
1428,2003-12-11,206.42,206.42,206.42,206.42,0
1429,2003-12-12,202.47,202.47,202.47,202.47,0
1430,2003-12-15,201.94,201.94,201.94,201.94,0
1431,2003-12-16,201.88,201.88,201.88,201.88,0
1432,2003-12-17,201.5,201.5,201.5,201.5,0
1433,2003-12-18,201.56,201.56,201.56,201.56,0
1434,2003-12-19,201.54,201.54,201.54,201.54,0
1435,2003-12-22,201.51,201.51,201.51,201.51,0
1436,2003-12-23,201.29,201.29,201.29,201.29,0
1437,2003-12-24,201.22,201.22,201.22,201.22,0
1438,2003-12-25,201.52,201.52,201.52,201.52,0
1439,2003-12-26,201.65,201.65,201.65,201.65,0
1440,2003-12-29,202.23,202.23,202.23,202.23,0
1441,2003-12-30,201.23,201.23,201.23,201.23,0
1442,2003-12-31,201.57,201.57,201.57,201.57,0
1443,2004-01-01,201.88,201.88,201.88,201.88,0
1444,2004-01-02,201.52,201.52,201.52,201.52,0
1445,2004-01-05,201.51,201.51,201.51,201.51,0
1446,2004-01-06,201.82,201.82,201.82,201.82,0
1447,2004-01-07,201.51,201.51,201.51,201.51,0
1448,2004-01-08,201.46,201.46,201.46,201.46,0
1449,2004-01-09,200.84,200.84,200.84,200.84,0
1450,2004-01-12,201.34,201.34,201.34,201.34,0
1451,2004-01-13,202.19,202.19,202.19,202.19,0
1452,2004-01-14,201.95,201.95,201.95,201.95,0
1453,2004-01-15,202.65,202.65,202.65,202.65,0
1454,2004-01-16,204.41,204.41,204.41,204.41,0
1455,2004-01-19,206.02,206.02,206.02,206.02,0
1456,2004-01-20,207.8,207.8,207.8,207.8,0
1457,2004-01-21,207.89,207.89,207.89,207.89,0
1458,2004-01-22,210.13,210.13,210.13,210.13,0
1459,2004-01-23,212.23,212.23,212.23,212.23,0
1460,2004-01-26,212.96,212.96,212.96,212.96,0
1461,2004-01-27,211.77,211.77,211.77,211.77,0
1462,2004-01-28,211.47,211.47,211.47,211.47,0
1463,2004-01-29,211.39,211.39,211.39,211.39,0
1464,2004-02-02,211.11,211.11,211.11,211.11,0
1465,2004-02-03,211.24,211.24,211.24,211.24,0
1466,2004-02-04,211.43,211.43,211.43,211.43,0
1467,2004-02-05,211.28,211.28,211.28,211.28,0
1468,2004-02-06,211.48,211.48,211.48,211.48,0
1469,2004-02-09,211.18,211.18,211.18,211.18,0
1470,2004-02-10,211.07,211.07,211.07,211.07,0
1471,2004-02-13,210.54,210.54,210.54,210.54,0
1472,2004-02-16,210.69,210.69,210.69,210.69,0
1473,2004-02-17,210.6,210.6,210.6,210.6,0
1474,2004-02-20,210.56,210.56,210.56,210.56,0
1475,2004-02-23,210.45,210.45,210.45,210.45,0
1476,2004-02-24,210.04,210.04,210.04,210.04,0
1477,2004-02-26,209.15,209.15,209.15,209.15,0
1478,2004-02-27,208.87,208.87,208.87,208.87,0
1479,2004-03-01,208.68,208.68,208.68,208.68,0
1480,2004-03-02,208.75,208.75,208.75,208.75,0
1481,2004-03-03,208.82,208.82,208.82,208.82,0
1482,2004-03-04,208.76,208.76,208.76,208.76,0
1483,2004-03-05,208.41,208.41,208.41,208.41,0
1484,2004-03-08,208.09,208.09,208.09,208.09,0
1485,2004-03-09,208.26,208.26,208.26,208.26,0
1486,2004-03-10,208.07,208.07,208.07,208.07,0
1487,2004-03-11,207.73,207.73,207.73,207.73,0
1488,2004-03-12,207.8,207.8,207.8,207.8,0
1489,2004-03-15,207.85,207.85,207.85,207.85,0
1490,2004-03-16,207.88,207.88,207.88,207.88,0
1491,2004-03-17,208.16,208.16,208.16,208.16,0
1492,2004-03-18,207.85,207.85,207.85,207.85,0
1493,2004-03-19,207.07,207.07,207.07,207.07,0
1494,2004-03-26,196.25,196.25,196.25,196.25,0
1495,2004-03-31,196.34,196.34,196.34,196.34,0
1496,2004-04-01,195.14,195.14,195.14,195.14,0
1497,2004-04-02,195.17,195.17,195.17,195.17,0
1498,2004-04-05,196.14,196.14,196.14,196.14,0
1499,2004-04-06,197.32,197.32,197.32,197.32,0
1500,2004-04-07,198.87,198.87,198.87,198.87,0
1501,2004-04-08,199.41,199.41,199.41,199.41,0
1502,2004-04-09,199.53,199.53,199.53,199.53,0
1503,2004-04-12,201.22,201.22,201.22,201.22,0
1504,2004-04-14,202.94,202.94,202.94,202.94,0
1505,2004-04-15,202.1,202.1,202.1,202.1,0
1506,2004-04-16,202.45,202.45,202.45,202.45,0
1507,2004-04-19,202.72,202.72,202.72,202.72,0
1508,2004-04-20,203.05,203.05,203.05,203.05,0
1509,2004-04-21,203.16,203.16,203.16,203.16,0
1510,2004-04-22,203.76,203.76,203.76,203.76,0
1511,2004-04-23,204.06,204.06,204.06,204.06,0
1512,2004-04-26,204.38,204.38,204.38,204.38,0
1513,2004-04-27,204.6,204.6,204.6,204.6,0
1514,2004-04-28,204.55,204.55,204.55,204.55,0
1515,2004-04-29,205.26,205.26,205.26,205.26,0
1516,2004-04-30,205.22,205.22,205.22,205.22,0
1517,2004-05-03,205.07,205.07,205.07,205.07,0
1518,2004-05-05,201.0,201.0,201.0,201.0,0
1519,2004-05-06,201.12,201.12,201.12,201.12,0
1520,2004-05-07,201.27,201.27,201.27,201.27,0
1521,2004-05-10,201.49,201.49,201.49,201.49,0
1522,2004-05-11,201.54,201.54,201.54,201.54,0
1523,2004-05-13,204.35,204.35,204.35,204.35,0
1524,2004-05-14,204.41,204.41,204.41,204.41,0
1525,2004-05-17,204.8,204.8,204.8,204.8,0
1526,2004-05-18,205.1,205.1,205.1,205.1,0
1527,2004-05-19,205.02,205.02,205.02,205.02,0
1528,2004-05-20,205.29,205.29,205.29,205.29,0
1529,2004-05-21,205.13,205.13,205.13,205.13,0
1530,2004-05-24,205.58,205.58,205.58,205.58,0
1531,2004-05-25,206.12,206.12,206.12,206.12,0
1532,2004-05-26,206.25,206.25,206.25,206.25,0
1533,2004-05-27,206.9,206.9,206.9,206.9,0
1534,2004-05-28,207.04,207.04,207.04,207.04,0
1535,2004-05-31,207.04,207.04,207.04,207.04,0
1536,2004-06-01,207.04,207.04,207.04,207.04,0
1537,2004-06-02,207.04,207.04,207.04,207.04,0
1538,2004-06-03,207.04,207.04,207.04,207.04,0
1539,2004-06-04,207.04,207.04,207.04,207.04,0
1540,2004-06-07,207.04,207.04,207.04,207.04,0
1541,2004-06-08,207.04,207.04,207.04,207.04,0
1542,2004-06-09,214.27,214.27,214.27,214.27,0
1543,2004-06-10,216.75,216.75,216.75,216.75,0
1544,2004-06-11,216.42,216.42,216.42,216.42,0
1545,2004-06-14,213.12,213.12,213.12,213.12,0
1546,2004-06-15,211.31,211.31,211.31,211.31,0
1547,2004-06-16,211.45,211.45,211.45,211.45,0
1548,2004-06-21,211.51,211.51,211.51,211.51,0
1549,2004-06-22,213.25,213.25,213.25,213.25,0
1550,2004-06-24,216.51,216.51,216.51,216.51,0
1551,2004-06-25,217.46,217.46,217.46,217.46,0
1552,2004-06-28,217.41,217.41,217.41,217.41,0
1553,2004-06-29,217.72,217.72,217.72,217.72,0
1554,2004-06-30,218.65,218.65,218.65,218.65,0
1555,2004-07-01,219.41,219.41,219.41,219.41,0
1556,2004-07-02,220.75,220.75,220.75,220.75,0
1557,2004-07-05,225.15,225.15,225.15,225.15,0
1558,2004-07-06,227.83,227.83,227.83,227.83,0
1559,2004-07-08,226.88,226.88,226.88,226.88,0
1560,2004-07-15,222.04,222.04,222.04,222.04,0
1561,2004-07-16,222.65,222.65,222.65,222.65,0
1562,2004-07-19,223.45,223.45,223.45,223.45,0
1563,2004-07-20,224.41,224.41,224.41,224.41,0
1564,2004-07-21,224.42,224.42,224.42,224.42,0
1565,2004-07-22,223.42,223.42,223.42,223.42,0
1566,2004-07-23,224.09,224.09,224.09,224.09,0
1567,2004-07-27,224.63,224.63,224.63,224.63,0
1568,2004-07-28,224.91,224.91,224.91,224.91,0
1569,2004-07-29,225.52,225.52,225.52,225.52,0
1570,2004-07-30,226.72,226.72,226.72,226.72,0
1571,2004-08-02,227.3,227.3,227.3,227.3,0
1572,2004-08-03,228.77,228.77,228.77,228.77,0
1573,2004-08-04,230.2,230.2,230.2,230.2,0
1574,2004-08-05,231.13,231.13,231.13,231.13,0
1575,2004-08-06,232.39,232.39,232.39,232.39,0
1576,2004-08-09,232.53,232.53,232.53,232.53,0
1577,2004-08-10,233.46,233.46,233.46,233.46,0
1578,2004-08-11,235.7,235.7,235.7,235.7,0
1579,2004-08-20,237.43,237.43,237.43,237.43,0
1580,2004-08-23,236.27,236.27,236.27,236.27,0
1581,2004-08-24,234.02,234.02,234.02,234.02,0
1582,2004-08-25,235.81,235.81,235.81,235.81,0
1583,2004-08-27,237.81,237.81,237.81,237.81,0
1584,2004-08-31,237.43,237.43,237.43,237.43,0
1585,2004-09-07,235.61,235.61,235.61,235.61,0
1586,2004-09-08,234.07,234.07,234.07,234.07,0
1587,2004-09-09,231.78,231.78,231.78,231.78,0
1588,2004-09-10,231.29,231.29,231.29,231.29,0
1589,2004-09-13,230.9,230.9,230.9,230.9,0
1590,2004-09-14,229.99,229.99,229.99,229.99,0
1591,2004-09-15,230.72,230.72,230.72,230.72,0
1592,2004-09-16,234.58,234.58,234.58,234.58,0
1593,2004-09-17,237.22,237.22,237.22,237.22,0
1594,2004-09-20,236.83,236.83,236.83,236.83,0
1595,2004-09-21,235.45,235.45,235.45,235.45,0
1596,2004-09-22,234.12,234.12,234.12,234.12,0
1597,2004-09-23,234.12,234.12,234.12,234.12,0
1598,2004-09-24,234.12,234.12,234.12,234.12,0
1599,2004-09-28,233.05,233.05,233.05,233.05,0
1600,2004-09-29,233.64,233.64,233.64,233.64,0
1601,2004-09-30,234.11,234.11,234.11,234.11,0
1602,2004-10-01,233.99,233.99,233.99,233.99,0
1603,2004-10-04,234.09,234.09,234.09,234.09,0
1604,2004-10-05,234.0,234.0,234.0,234.0,0
1605,2004-10-07,233.92,233.92,233.92,233.92,0
1606,2004-10-08,233.81,233.81,233.81,233.81,0
1607,2004-10-11,233.73,233.73,233.73,233.73,0
1608,2004-10-12,232.37,232.37,232.37,232.37,0
1609,2004-10-13,232.29,232.29,232.29,232.29,0
1610,2004-10-14,232.29,232.29,232.29,232.29,0
1611,2004-10-19,232.36,232.36,232.36,232.36,0
1612,2004-10-26,232.0,232.0,232.0,232.0,0
1613,2004-10-27,232.06,232.06,232.06,232.06,0
1614,2004-10-28,232.13,232.13,232.13,232.13,0
1615,2004-11-01,233.54,233.54,233.54,233.54,0
1616,2004-11-02,232.52,232.52,232.52,232.52,0
1617,2004-11-03,233.6,233.6,233.6,233.6,0
1618,2004-11-04,232.76,232.76,232.76,232.76,0
1619,2004-11-05,232.41,232.41,232.41,232.41,0
1620,2004-11-09,232.35,232.35,232.35,232.35,0
1621,2004-11-10,233.83,233.83,233.83,233.83,0
1622,2004-11-11,234.77,234.77,234.77,234.77,0
1623,2004-11-15,235.08,235.08,235.08,235.08,0
1624,2004-11-16,235.37,235.37,235.37,235.37,0
1625,2004-11-17,236.13,236.13,236.13,236.13,0
1626,2004-11-18,237.24,237.24,237.24,237.24,0
1627,2004-11-19,238.01,238.01,238.01,238.01,0
1628,2004-11-22,239.2,239.2,239.2,239.2,0
1629,2004-11-23,240.4,240.4,240.4,240.4,0
1630,2004-11-24,241.27,241.27,241.27,241.27,0
1631,2004-11-25,241.57,241.57,241.57,241.57,0
1632,2004-11-26,241.6,241.6,241.6,241.6,0
1633,2004-11-29,241.04,241.04,241.04,241.04,0
1634,2004-11-30,238.92,238.92,238.92,238.92,0
1635,2004-12-01,238.92,238.92,238.92,238.92,0
1636,2004-12-02,237.97,237.97,237.97,237.97,0
1637,2004-12-03,237.62,237.62,237.62,237.62,0
1638,2004-12-06,237.68,237.68,237.68,237.68,0
1639,2004-12-07,238.1,238.1,238.1,238.1,0
1640,2004-12-08,235.63,235.63,235.63,235.63,0
1641,2004-12-09,236.52,236.52,236.52,236.52,0
1642,2004-12-10,236.71,236.71,236.71,236.71,0
1643,2004-12-14,236.75,236.75,236.75,236.75,0
1644,2004-12-15,236.38,236.38,236.38,236.38,0
1645,2004-12-16,237.03,237.03,237.03,237.03,0
1646,2004-12-17,237.53,237.53,237.53,237.53,0
1647,2004-12-20,237.99,237.99,237.99,237.99,0
1648,2004-12-21,238.47,238.47,238.47,238.47,0
1649,2004-12-22,238.2,238.2,238.2,238.2,0
1650,2004-12-23,238.17,238.17,238.17,238.17,0
1651,2004-12-24,238.81,238.81,238.81,238.81,0
1652,2004-12-27,239.24,239.24,239.24,239.24,0
1653,2004-12-28,239.41,239.41,239.41,239.41,0
1654,2004-12-29,238.3,238.3,238.3,238.3,0
1655,2004-12-30,238.32,238.32,238.32,238.32,0
1656,2004-12-31,238.29,238.29,238.29,238.29,0
1657,2005-01-03,238.32,238.32,238.32,238.32,0
1658,2005-01-04,235.68,235.68,235.68,235.68,0
1659,2005-01-05,234.93,234.93,234.93,234.93,0
1660,2005-01-06,235.16,235.16,235.16,235.16,0
1661,2005-01-13,239.61,239.61,239.61,239.61,0
1662,2005-01-14,239.94,239.94,239.94,239.94,0
1663,2005-01-17,239.89,239.89,239.89,239.89,0
1664,2005-01-19,240.34,240.34,240.34,240.34,0
1665,2005-01-20,240.72,240.72,240.72,240.72,0
1666,2005-01-21,242.11,242.11,242.11,242.11,0
1667,2005-01-24,243.76,243.76,243.76,243.76,0
1668,2005-01-25,245.25,245.25,245.25,245.25,0
1669,2005-01-26,246.84,246.84,246.84,246.84,0
1670,2005-01-27,247.17,247.17,247.17,247.17,0
1671,2005-01-28,246.98,246.98,246.98,246.98,0
1672,2005-01-31,247.41,247.41,247.41,247.41,0
1673,2005-02-01,247.35,247.35,247.35,247.35,0
1674,2005-02-02,246.94,246.94,246.94,246.94,0
1675,2005-02-03,248.03,248.03,248.03,248.03,0
1676,2005-02-04,250.76,250.76,250.76,250.76,0
1677,2005-02-07,251.02,251.02,251.02,251.02,0
1678,2005-02-08,251.68,251.68,251.68,251.68,0
1679,2005-02-09,251.88,251.88,251.88,251.88,0
1680,2005-02-10,253.94,253.94,253.94,253.94,0
1681,2005-02-11,257.29,257.29,257.29,257.29,0
1682,2005-02-14,259.05,259.05,259.05,259.05,0
1683,2005-02-15,264.73,264.73,264.73,264.73,0
1684,2005-02-16,264.73,264.73,264.73,264.73,0
1685,2005-02-17,265.74,265.74,265.74,265.74,0
1686,2005-02-21,263.72,263.72,263.72,263.72,0
1687,2005-02-22,263.41,263.41,263.41,263.41,0
1688,2005-02-23,264.39,264.39,264.39,264.39,0
1689,2005-02-24,264.98,264.98,264.98,264.98,0
1690,2005-02-25,265.53,265.53,265.53,265.53,0
1691,2005-02-28,265.97,265.97,265.97,265.97,0
1692,2005-03-01,268.42,268.42,268.42,268.42,0
1693,2005-03-02,271.41,271.41,271.41,271.41,0
1694,2005-03-03,273.57,273.57,273.57,273.57,0
1695,2005-03-04,277.62,277.62,277.62,277.62,0
1696,2005-03-09,281.8,281.8,281.8,281.8,0
1697,2005-03-10,283.43,283.43,283.43,283.43,0
1698,2005-03-11,280.65,280.65,280.65,280.65,0
1699,2005-03-14,278.5,278.5,278.5,278.5,0
1700,2005-03-15,276.45,276.45,276.45,276.45,0
1701,2005-03-16,274.67,274.67,274.67,274.67,0
1702,2005-03-17,273.35,273.35,273.35,273.35,0
1703,2005-03-18,274.35,274.35,274.35,274.35,0
1704,2005-03-21,275.57,275.57,275.57,275.57,0
1705,2005-03-22,277.1,277.1,277.1,277.1,0
1706,2005-03-23,278.46,278.46,278.46,278.46,0
1707,2005-03-24,278.86,278.86,278.86,278.86,0
1708,2005-03-28,279.86,279.86,279.86,279.86,0
1709,2005-03-29,281.08,281.08,281.08,281.08,0
1710,2005-03-30,283.72,283.72,283.72,283.72,0
1711,2005-03-31,284.34,284.34,284.34,284.34,0
1712,2005-04-01,284.21,284.21,284.21,284.21,0
1713,2005-04-04,285.51,285.51,285.51,285.51,0
1714,2005-04-06,285.51,285.51,285.51,285.51,0
1715,2005-04-07,289.56,289.56,289.56,289.56,0
1716,2005-04-11,290.65,290.65,290.65,290.65,0
1717,2005-04-13,293.26,293.26,293.26,293.26,0
1718,2005-04-18,293.71,293.71,293.71,293.71,0
1719,2005-04-19,293.71,293.71,293.71,293.71,0
1720,2005-04-20,292.59,292.59,292.59,292.59,0
1721,2005-04-21,293.58,293.58,293.58,293.58,0
1722,2005-04-24,294.03,294.03,294.03,294.03,0
1723,2005-04-25,294.98,294.98,294.98,294.98,0
1724,2005-04-26,294.44,294.44,294.44,294.44,0
1725,2005-04-27,295.33,295.33,295.33,295.33,0
1726,2005-04-28,294.29,294.29,294.29,294.29,0
1727,2005-05-01,294.79,294.79,294.79,294.79,0
1728,2005-05-02,296.11,296.11,296.11,296.11,0
1729,2005-05-03,297.81,297.81,297.81,297.81,0
1730,2005-05-04,298.78,298.78,298.78,298.78,0
1731,2005-05-05,288.89,288.89,288.89,288.89,0
1732,2005-05-09,288.79,288.79,288.79,288.79,0
1733,2005-05-10,288.34,288.34,288.34,288.34,0
1734,2005-05-12,285.42,285.42,285.42,285.42,0
1735,2005-05-15,285.52,285.52,285.52,285.52,0
1736,2005-05-16,284.52,284.52,284.52,284.52,0
1737,2005-05-17,283.12,283.12,283.12,283.12,0
1738,2005-05-18,281.39,281.39,281.39,281.39,0
1739,2005-05-19,280.39,280.39,280.39,280.39,0
1740,2005-05-22,279.73,279.73,279.73,279.73,0
1741,2005-05-24,276.85,276.85,276.85,276.85,0
1742,2005-05-25,275.46,275.46,275.46,275.46,0
1743,2005-05-26,276.35,276.35,276.35,276.35,0
1744,2005-05-29,278.43,278.43,278.43,278.43,0
1745,2005-05-30,279.09,279.09,279.09,279.09,0
1746,2005-05-31,279.9,279.9,279.9,279.9,0
1747,2005-06-01,280.15,280.15,280.15,280.15,0
1748,2005-06-02,280.97,280.97,280.97,280.97,0
1749,2005-06-05,281.61,281.61,281.61,281.61,0
1750,2005-06-06,281.4,281.4,281.4,281.4,0
1751,2005-06-08,280.39,280.39,280.39,280.39,0
1752,2005-06-09,280.08,280.08,280.08,280.08,0
1753,2005-06-12,279.72,279.72,279.72,279.72,0
1754,2005-06-13,278.75,278.75,278.75,278.75,0
1755,2005-06-14,277.79,277.79,277.79,277.79,0
1756,2005-06-15,277.83,277.83,277.83,277.83,0
1757,2005-06-16,277.88,277.88,277.88,277.88,0
1758,2005-06-19,277.87,277.87,277.87,277.87,0
1759,2005-06-20,278.88,278.88,278.88,278.88,0
1760,2005-06-21,280.84,280.84,280.84,280.84,0
1761,2005-06-22,281.15,281.15,281.15,281.15,0
1762,2005-06-26,280.82,280.82,280.82,280.82,0
1763,2005-06-27,280.39,280.39,280.39,280.39,0
1764,2005-06-28,281.06,281.06,281.06,281.06,0
1765,2005-06-29,281.54,281.54,281.54,281.54,0
1766,2005-06-30,281.15,281.15,281.15,281.15,0
1767,2005-07-03,281.28,281.28,281.28,281.28,0
1768,2005-07-04,281.26,281.26,281.26,281.26,0
1769,2005-07-05,282.51,282.51,282.51,282.51,0
1770,2005-07-06,284.29,284.29,284.29,284.29,0
1771,2005-07-10,285.07,285.07,285.07,285.07,0
1772,2005-07-11,285.04,285.04,285.04,285.04,0
1773,2005-07-12,286.21,286.21,286.21,286.21,0
1774,2005-07-13,286.35,286.35,286.35,286.35,0
1775,2005-07-14,286.67,286.67,286.67,286.67,0
1776,2005-07-17,287.9,287.9,287.9,287.9,0
1777,2005-07-18,288.03,288.03,288.03,288.03,0
1778,2005-07-19,289.93,289.93,289.93,289.93,0
