,date,open,high,low,close,volume
638,2021-12-14,2283.67,2418.84,2283.67,2418.85,1842650000.0
639,2021-12-15,2433.2,2493.07,2379.09,2414.62,4588390000.0
640,2021-12-16,2415.77,2418.87,2371.73,2376.74,2301750000.0
641,2021-12-20,2390.81,2390.81,2346.6,2358.81,2464690000.0
642,2021-12-21,2360.33,2415.55,2360.32,2415.55,2383260000.0
643,2021-12-22,2425.05,2509.27,2424.38,2507.7,4523340000.0
644,2021-12-23,2522.51,2542.29,2485.38,2520.23,4490270000.0
645,2021-12-26,2531.43,2596.43,2531.15,2591.42,5173200000.0
646,2021-12-27,2600.21,2616.27,2518.16,2521.65,5607440000.0
647,2021-12-28,2523.87,2533.63,2486.05,2518.99,3125580000.0
648,2021-12-29,2520.55,2538.78,2512.41,2524.5,3623480000.0
649,2022-01-02,2538.25,2585.01,2528.75,2584.91,4126980000.0
650,2022-01-03,2595.22,2634.86,2593.92,2616.94,4533020000.0
651,2022-01-04,2619.22,2679.95,2593.9,2679.95,4320270000.0
652,2022-01-05,2687.75,2700.29,2640.97,2649.2,4621600000.0
653,2022-01-06,2647.76,2692.76,2633.31,2692.47,3676850000.0
654,2022-01-09,2699.88,2770.55,2699.88,2765.47,7101830000.0
655,2022-01-10,2772.09,2806.74,2755.79,2784.95,7123420000.0
656,2022-01-11,2792.64,2848.26,2771.15,2834.13,6724530000.0
657,2022-01-12,2839.87,2874.89,2796.61,2803.62,8033210000.0
658,2022-01-13,2808.8,2858.2,2802.49,2857.75,6669750000.0
659,2022-01-16,2873.42,2940.13,2873.41,2926.74,9676320000.0
660,2022-01-17,2944.92,2956.11,2907.19,2947.38,7901890000.0
661,2022-01-18,2953.11,2981.92,2915.56,2936.66,8443420000.0
662,2022-01-19,2945.63,2952.57,2889.18,2898.31,6021310000.0
663,2022-01-20,2901.51,2936.58,2884.0,2931.34,5773120000.0
664,2022-01-23,2942.97,2962.44,2906.19,2920.51,7030510000.0
665,2022-01-24,2926.12,2926.21,2803.72,2820.65,8888510000.0
666,2022-01-25,2827.75,2857.91,2781.01,2815.06,5395670000.0
667,2022-01-26,2817.17,2819.74,2760.88,2776.65,4313150000.0
668,2022-01-27,2778.89,2804.07,2776.74,2779.98,3343410000.0
669,2022-01-30,2805.01,2885.62,2805.01,2885.53,6324270000.0
670,2022-01-31,2895.77,2909.13,2860.7,2871.05,5154180000.0
671,2022-02-01,2875.74,2897.18,2855.95,2891.3,6574840000.0
672,2022-02-03,2898.61,2925.05,2870.64,2876.74,8612170000.0
673,2022-02-06,2877.04,2877.04,2829.1,2836.17,5836410000.0
674,2022-02-07,2834.26,2853.78,2822.52,2851.86,5022020000.0
675,2022-02-08,2877.58,2921.35,2825.96,2835.58,6287220000.0
676,2022-02-09,2837.33,2837.35,2799.96,2813.52,3471110000.0
677,2022-02-10,2813.33,2825.34,2790.9,2801.56,3829530000.0
678,2022-02-13,2783.89,2784.19,2696.65,2700.89,5977210000.0
679,2022-02-14,2697.37,2729.26,2694.31,2700.98,3684010000.0
680,2022-02-15,2703.35,2754.5,2703.27,2754.29,3233320000.0
681,2022-02-16,2759.37,2772.11,2725.16,2734.44,3026330000.0
682,2022-02-17,2735.33,2745.37,2723.17,2732.52,2278170000.0
683,2022-02-20,2713.52,2715.82,2669.32,2693.1,4086470000.0
684,2022-02-21,2695.26,2719.07,2693.83,2718.51,2997680000.0
685,2022-02-22,2719.89,2750.3,2719.88,2735.93,3212890000.0
686,2022-02-23,2732.48,2747.56,2715.91,2720.43,3131210000.0
687,2022-02-24,2715.44,2715.82,2654.37,2661.44,4293860000.0
688,2022-02-27,2660.39,2680.39,2638.01,2653.7,3273070000.0
689,2022-02-28,2662.26,2683.75,2606.62,2610.6,3660190000.0
690,2022-03-02,2612.51,2612.5,2542.1,2547.04,3621140000.0
691,2022-03-06,2542.57,2568.62,2527.97,2543.39,2493240000.0
692,2022-03-07,2542.66,2566.63,2538.28,2544.93,2600930000.0
693,2022-03-09,2542.42,2557.55,2504.37,2514.58,2352320000.0
694,2022-03-10,2512.04,2566.9,2498.45,2566.9,2780220000.0
695,2022-03-13,2575.27,2667.97,2575.21,2667.97,4870720000.0
696,2022-03-14,2677.97,2683.41,2650.23,2668.11,1342230000.0
697,2022-03-15,2673.55,2677.36,2637.15,2650.97,3364230000.0
698,2022-03-16,2653.57,2661.28,2625.96,2631.32,2570400000.0
699,2022-03-20,2634.11,2644.46,2607.74,2616.58,2274630000.0
700,2022-03-21,2620.13,2634.66,2600.92,2634.65,2592720000.0
701,2022-03-22,2634.42,2658.05,2634.41,2650.7,2518890000.0
702,2022-03-23,2651.41,2654.48,2622.69,2630.36,2046350000.0
703,2022-03-24,2630.93,2639.01,2611.18,2613.67,3248940000.0
704,2022-03-27,2623.2,2642.32,2567.75,2572.23,4989510000.0
705,2022-03-28,2574.12,2580.3,2538.42,2541.84,0.0
706,2022-03-29,2542.65,2562.4,2519.89,2527.58,1750630000.0
707,2022-03-30,2527.77,2568.25,2515.8,2568.25,2250120000.0
708,2022-03-31,2568.76,2584.54,2538.13,2544.3,1890160000.0
709,2022-04-03,2544.48,2547.04,2509.76,2513.41,1460770000.0
710,2022-04-04,2517.41,2525.54,2495.84,2497.47,1584670000.0
711,2022-04-05,2507.77,2507.77,2434.27,2452.06,2671230000.0
712,2022-04-06,2451.81,2458.35,2416.38,2428.75,1995960000.0
713,2022-04-07,2427.97,2476.37,2427.71,2464.31,2121510000.0
714,2022-04-11,2471.81,2510.13,2415.9,2419.71,2260790000.0
715,2022-04-12,2424.71,2428.8,2379.48,2385.02,1524360000.0
716,2022-04-13,2385.24,2415.35,2366.94,2415.24,1476320000.0
717,2022-04-17,2422.34,2437.67,2379.53,2385.64,1440720000.0
718,2022-04-18,2386.66,2387.51,2341.92,2343.87,1530690000.0
719,2022-04-19,2347.21,2372.32,2314.42,2357.24,1326870000.0
720,2022-04-20,2364.47,2367.25,2316.69,2320.51,1458740000.0
721,2022-04-21,2327.08,2333.93,2286.6,2325.45,1629170000.0
722,2022-04-24,2331.51,2430.28,2331.51,2420.91,2531280000.0
723,2022-04-25,2423.74,2444.55,2381.93,2386.01,2042250000.0
724,2022-04-26,2386.04,2402.23,2358.76,2370.99,1046010000.0
725,2022-04-27,2373.1,2376.63,2348.57,2376.17,1089990000.0
726,2022-04-28,2380.16,2390.27,2351.48,2356.17,1496250000.0
727,2022-05-02,2358.24,2359.4,2303.26,2307.44,1423500000.0
728,2022-05-04,2310.51,2312.07,2269.73,2275.68,1269220000.0
729,2022-05-05,2275.43,2275.42,2225.79,2238.62,1654560000.0
730,2022-05-08,2238.81,2256.64,2204.37,2256.57,1326420000.0
731,2022-05-09,2263.06,2289.84,2255.45,2268.84,1390610000.0
732,2022-05-10,2269.36,2314.63,2268.76,2313.0,1356690000.0
733,2022-05-11,2313.28,2369.17,2313.28,2369.06,2163990000.0
734,2022-05-12,2373.38,2389.07,2343.33,2350.42,2328430000.0
735,2022-05-17,2350.43,2350.43,2263.3,2265.52,1644100000.0
736,2022-05-18,2262.99,2281.96,2237.98,2274.42,1326320000.0
737,2022-05-19,2274.8,2282.88,2247.6,2250.91,1300980000.0
738,2022-05-20,2251.49,2258.51,2231.33,2235.09,932206000.0
739,2022-05-23,2241.26,2249.62,2191.03,2200.88,1369510000.0
740,2022-05-24,2203.14,2227.87,2190.52,2217.19,1088830000.0
741,2022-05-25,2222.49,2243.57,2222.01,2231.57,1044630000.0
742,2022-05-26,2240.61,2245.42,2222.89,2239.6,889835000.0
743,2022-05-27,2242.46,2250.69,2214.64,2223.78,1298910000.0
744,2022-05-30,2227.43,2233.54,2173.44,2173.44,1338860000.0
745,2022-05-31,2172.02,2172.01,2126.39,2137.92,1317700000.0
746,2022-06-01,2138.06,2154.58,2119.41,2130.71,1078480000.0
747,2022-06-02,2130.35,2142.65,2107.77,2112.47,1161510000.0
748,2022-06-03,2113.13,2117.4,2071.93,2078.7,1307360000.0
749,2022-06-06,2079.6,2093.95,2054.13,2065.82,1273390000.0
750,2022-06-07,2065.19,2065.19,2016.78,2020.23,1312810000.0
751,2022-06-08,2019.54,2096.18,2017.25,2080.44,1640360000.0
752,2022-06-09,2082.45,2115.6,2058.28,2062.8,1472690000.0
753,2022-06-10,2067.76,2070.01,2036.55,2048.16,894124000.0
754,2022-06-13,2049.31,2052.47,2027.05,2032.34,998674000.0
755,2022-06-14,2032.53,2034.81,1990.32,1996.26,1185550000.0
756,2022-06-15,1999.05,1999.08,1945.42,1966.37,1491760000.0
757,2022-06-16,1966.89,1993.95,1950.76,1978.94,1187150000.0
758,2022-06-17,1981.21,1991.58,1966.85,1971.36,736312000.0
759,2022-06-19,1971.84,1974.22,1928.19,1934.11,1134090000.0
760,2022-06-20,1934.03,1934.64,1879.69,1884.81,1750600000.0
761,2022-06-21,1884.25,1931.91,1877.8,1924.74,1253760000.0
762,2022-06-22,1925.46,1926.99,1889.7,1893.53,843773000.0
763,2022-06-23,1889.4,1889.4,1835.88,1848.28,1499710000.0
764,2022-06-24,1848.38,1879.45,1806.95,1862.06,1151210000.0
765,2022-06-26,1863.47,1957.09,1863.43,1956.98,2196140000.0
766,2022-06-27,1967.3,1987.59,1931.17,1933.13,2044830000.0
767,2022-06-28,1935.54,1936.01,1908.74,1921.31,1058260000.0
768,2022-06-29,1924.91,1963.77,1915.19,1962.71,1431400000.0
769,2022-06-30,1966.86,2037.64,1966.85,2037.64,2458620000.0
770,2022-07-01,2041.94,2053.98,2015.56,2028.77,1459310000.0
771,2022-07-03,2028.79,2086.38,2020.96,2086.38,2480470000.0
772,2022-07-04,2095.62,2148.61,2059.0,2076.67,4349270000.0
773,2022-07-05,2078.63,2091.88,2025.57,2030.59,2968490000.0
774,2022-07-06,2036.46,2047.37,1994.54,2043.92,2178660000.0
775,2022-07-07,2051.5,2080.96,2023.01,2027.32,1806200000.0
776,2022-07-08,2031.87,2033.4,1988.43,1992.61,1168450000.0
777,2022-07-11,1993.33,1993.55,1912.49,1915.61,2325640000.0
778,2022-07-12,1916.41,1947.54,1908.59,1927.28,1707750000.0
779,2022-07-13,1928.5,1986.82,1928.5,1986.82,2044440000.0
780,2022-07-14,1987.32,2012.16,1977.14,2001.53,2411830000.0
781,2022-07-15,2002.96,2009.89,1989.19,2009.46,1456260000.0
782,2022-07-17,2010.92,2018.97,1994.75,2011.39,1232490000.0
783,2022-07-18,2011.71,2029.46,2000.14,2029.43,1312960000.0
784,2022-07-19,2029.71,2062.36,2028.17,2045.63,2299320000.0
785,2022-07-20,2046.21,2061.56,2033.28,2050.59,1731830000.0
786,2022-07-21,2052.95,2066.07,2038.33,2044.72,1642650000.0
787,2022-07-22,2046.62,2047.29,2013.46,2017.46,1443430000.0
788,2022-07-24,2027.8,2078.51,2027.66,2078.51,2730940000.0
789,2022-07-25,2081.98,2134.62,2081.65,2132.96,4106820000.0
790,2022-07-26,2134.14,2141.61,2085.83,2088.16,3705000000.0
791,2022-07-27,2089.01,2112.11,2065.96,2111.99,3161460000.0
792,2022-07-28,2113.35,2156.39,2105.7,2127.42,4976430000.0
793,2022-07-29,2130.32,2147.63,2117.31,2140.39,2191620000.0
794,2022-07-31,2142.31,2195.35,2142.3,2195.1,4609970000.0
795,2022-08-01,2205.77,2224.48,2183.22,2196.25,4670800000.0
796,2022-08-02,2198.06,2202.88,2170.25,2193.43,3293230000.0
797,2022-08-03,2196.13,2214.05,2183.09,2186.77,4029930000.0
798,2022-08-04,2191.49,2193.35,2147.7,2148.16,3768080000.0
799,2022-08-05,2150.47,2150.58,2108.34,2113.3,2626160000.0
800,2022-08-07,2109.41,2133.62,2107.49,2123.82,2673340000.0
801,2022-08-08,2128.19,2140.26,2102.25,2106.15,2857070000.0
802,2022-08-09,2109.79,2112.71,2060.31,2062.8,2815140000.0
803,2022-08-10,2064.39,2074.92,2042.62,2056.88,1935520000.0
804,2022-08-11,2059.83,2074.73,2036.8,2037.92,1761020000.0
805,2022-08-14,2035.32,2043.03,2007.68,2010.01,1873280000.0
806,2022-08-15,2007.19,2065.9,2007.19,2065.89,2432980000.0
807,2022-08-16,2069.38,2088.23,2035.47,2041.06,2734850000.0
808,2022-08-17,2043.62,2053.09,2035.38,2040.7,1405970000.0
809,2022-08-18,2041.71,2072.37,2041.71,2068.26,2057980000.0
810,2022-08-21,2070.06,2089.25,2055.78,2060.55,2047090000.0
811,2022-08-22,2061.03,2065.81,2043.72,2053.13,1726290000.0
812,2022-08-23,2053.35,2060.21,2048.8,2054.95,1333560000.0
813,2022-08-24,2054.99,2073.54,2052.13,2057.85,1526190000.0
814,2022-08-25,2058.01,2068.55,2035.69,2039.55,1717470000.0
815,2022-08-26,2040.47,2040.46,2018.18,2022.62,1294830000.0
816,2022-08-28,2022.32,2022.76,1987.04,1989.26,2059740000.0
817,2022-08-29,1989.37,1995.78,1975.07,1993.02,1266620000.0
818,2022-08-30,1993.47,2012.18,1987.39,1995.21,1019520000.0
819,2022-08-31,1993.38,1996.89,1968.41,1973.38,1126220000.0
820,2022-09-01,1972.98,1982.34,1953.58,1972.29,1383460000.0
821,2022-09-02,1970.78,1984.88,1964.8,1970.62,698806000.0
822,2022-09-04,1971.86,1988.38,1969.48,1977.3,1071620000.0
823,2022-09-05,1978.3,1987.57,1970.68,1973.01,909905000.0
824,2022-09-06,1974.13,1978.0,1947.21,1951.79,23520900.0
825,2022-09-07,1951.21,1955.97,1933.29,1939.88,826231000.0
826,2022-09-08,1940.19,1947.91,1925.22,1937.74,1044440000.0
827,2022-09-11,1938.2,1946.42,1922.0,1926.28,747227000.0
828,2022-09-12,1926.45,1928.71,1906.75,1912.74,831604000.0
829,2022-09-13,1913.41,1940.85,1913.2,1934.04,922574000.0
830,2022-09-14,1936.37,1984.12,1936.34,1981.48,1453820000.0
831,2022-09-15,1983.26,1989.84,1920.38,1924.48,2125660000.0
832,2022-09-16,1921.05,1921.05,1886.72,1910.38,908186000.0
833,2022-09-18,1910.2,1911.57,1874.14,1876.41,1601820000.0
834,2022-09-20,1875.41,1877.65,1833.55,1837.6,1229670000.0
835,2022-09-21,1838.4,1862.48,1838.14,1848.82,11527100.0
836,2022-09-22,1848.79,1856.02,1836.17,1838.96,655705000.0
837,2022-09-25,1838.0,1838.67,1811.32,1815.13,1072480000.0
838,2022-09-27,1814.71,1842.05,1814.68,1831.05,663013000.0
839,2022-09-28,1831.24,1845.69,1831.23,1837.46,485409000.0
840,2022-09-29,1836.84,1853.8,1835.95,1853.76,18117800.0
841,2022-10-09,1854.57,1898.45,1854.54,1898.38,32308200.0
842,2022-10-10,1901.25,1908.58,1866.83,1871.22,971768000.0
843,2022-10-11,1871.28,1871.28,1849.8,1855.16,552810000.0
844,2022-10-12,1854.57,1872.86,1848.13,1866.48,691738000.0
845,2022-10-13,1866.54,1878.16,1860.85,1870.63,829647000.0
846,2022-10-16,1871.09,1872.52,1852.74,1860.94,803526000.0
847,2022-10-17,1861.55,1864.74,1854.24,1858.33,515819000.0
848,2022-10-19,1858.03,1861.93,1840.5,1845.51,643608000.0
849,2022-10-20,1845.38,1849.86,1834.31,1844.14,507690000.0
850,2022-10-23,1844.5,1858.57,1843.8,1858.49,516803000.0
851,2022-10-31,1860.39,1874.88,1856.93,1874.87,10864400.0
852,2022-11-01,1876.55,1931.54,1871.77,1930.99,1290660000.0
853,2022-11-02,1933.24,1956.61,1916.32,1938.3,1467910000.0
854,2022-11-03,1939.5,1940.61,1918.84,1922.16,898908000.0
855,2022-11-06,1924.2,1965.7,1919.24,1965.36,1548030000.0
856,2022-11-07,1968.07,1987.32,1955.28,1958.94,2109160000.0
857,2022-11-08,1959.22,1966.41,1948.35,1956.36,1053140000.0
858,2022-11-09,1957.76,1967.8,1914.27,1917.22,0.0
859,2022-11-10,1919.1,1929.01,1889.64,1893.7,1119460000.0
860,2022-11-13,1892.94,1901.31,1879.58,1883.16,774912000.0
861,2022-11-14,1883.58,1904.5,1879.36,1904.45,26168800.0
862,2022-11-15,1905.21,1919.8,1895.89,1897.86,1023610000.0
863,2022-11-16,1898.7,1914.38,1898.7,1911.26,859468000.0
864,2022-11-17,1912.24,1939.59,1912.04,1936.83,1715420000.0
865,2022-11-22,1938.47,1961.28,1926.39,1929.7,1352890000.0
866,2022-11-23,1931.01,1933.93,1913.09,1921.99,1022290000.0
867,2022-11-24,1922.72,1933.55,1916.35,1933.55,925174000.0
868,2022-11-27,1934.45,1965.98,1934.41,1965.98,2025490000.0
869,2022-11-28,1968.93,1980.26,1947.37,1950.37,1494390000.0
870,2022-11-29,1951.31,1957.88,1933.64,1953.35,957060000.0
871,2022-11-30,1953.07,1955.6,1942.95,1949.85,842695000.0
872,2022-12-01,1949.48,1969.02,1941.58,1961.06,1322970000.0
873,2022-12-04,1961.07,1973.55,1957.18,1963.22,1561700000.0
874,2022-12-05,1964.79,1965.77,1935.65,1938.76,1670460000.0
875,2022-12-06,1941.08,1944.11,1922.13,1933.88,965211000.0
876,2022-12-07,1935.08,1936.39,1916.19,1917.28,1654660000.0
877,2022-12-11,1916.04,1918.51,1883.09,1885.31,1103400000.0
878,2022-12-12,1884.22,1902.42,1868.65,1902.27,1366010000.0
879,2022-12-13,1900.23,1904.75,1888.82,1899.7,777089000.0
880,2022-12-14,1900.61,1906.04,1893.01,1897.08,727878000.0
881,2022-12-15,1897.34,1899.0,1880.16,1882.6,1192620000.0
882,2022-12-18,1883.65,1883.82,1850.96,1855.06,1157160000.0
883,2022-12-19,1855.19,1865.18,1849.19,1858.89,886099000.0
884,2022-12-20,1859.72,1881.21,1858.57,1873.11,930840000.0
885,2022-12-21,1874.85,1883.09,1864.7,1867.22,863817000.0
886,2022-12-22,1864.41,1867.21,1850.58,1867.21,1119800000.0
887,2022-12-26,1868.18,1924.09,1866.37,1924.09,2097050000.0
888,2022-12-27,1928.81,1999.01,1928.81,1983.95,3884400000.0
889,2022-12-28,1991.81,1994.33,1961.57,1972.15,2153550000.0
890,2022-12-29,1973.18,2029.11,1962.42,2029.03,2860350000.0
891,2023-01-01,2037.21,2083.19,2030.25,2046.26,4048880000.0
892,2023-01-02,2047.46,2070.58,2028.32,2064.09,2960930000.0
893,2023-01-03,2066.02,2081.53,2050.57,2061.06,3458090000.0
894,2023-01-04,2069.34,2126.04,2066.57,2125.84,3501140000.0
895,2023-01-05,2134.88,2160.73,2113.32,2143.93,5040740000.0
896,2023-01-08,2148.93,2191.69,2126.47,2164.61,5459920000.0
897,2023-01-09,2171.46,2211.77,2161.03,2211.76,5314310000.0
898,2023-01-10,2215.35,2277.61,2178.19,2190.42,7658820000.0
899,2023-01-12,2203.84,2237.37,2143.97,2149.39,5477620000.0
900,2023-01-17,2152.05,2187.79,2136.38,2182.11,3724790000.0
901,2023-01-18,2185.73,2214.78,2166.35,2173.1,4928710000.0
902,2023-01-19,2175.3,2192.71,2163.14,2178.81,3044530000.0
903,2023-01-23,2184.77,2203.13,2162.83,2165.1,3864010000.0
904,2023-01-24,2166.05,2173.24,2139.89,2173.25,3003230000.0
905,2023-01-25,2175.67,2199.93,2175.13,2183.62,3466510000.0
906,2023-01-26,2186.5,2201.64,2177.99,2183.21,2860080000.0
907,2023-01-29,2185.46,2192.85,2163.89,2168.53,3017060000.0
908,2023-01-30,2166.31,2174.66,2124.83,2127.52,3302200000.0
909,2023-01-31,2130.29,2136.44,2107.77,2111.68,2824540000.0
910,2023-02-01,2111.44,2124.3,2104.48,2116.65,1767050000.0
911,2023-02-02,2118.56,2126.14,2090.14,2094.54,2096420000.0
912,2023-02-05,2096.7,2118.27,2087.69,2096.08,1931720000.0
913,2023-02-06,2096.32,2102.7,2087.2,2100.7,1474160000.0
914,2023-02-07,2100.12,2177.75,2099.03,2177.34,3362270000.0
915,2023-02-08,2181.62,2213.89,2161.0,2170.21,3691970000.0
916,2023-02-09,2171.17,2183.75,2153.31,2182.61,2062060000.0
917,2023-02-12,2181.2,2181.2,2117.67,2121.75,3047740000.0
918,2023-02-14,2122.41,2122.56,2100.57,2105.46,1787020000.0
919,2023-02-15,2105.03,2117.84,2086.78,2091.56,1732580000.0
920,2023-02-16,2090.49,2099.43,2066.78,2070.41,1684940000.0
921,2023-02-20,2069.67,2069.78,2040.18,2046.81,1947620000.0
922,2023-02-22,2049.65,2084.04,2048.11,2080.38,1803280000.0
923,2023-02-23,2078.48,2078.48,2014.6,2022.64,2522710000.0
924,2023-02-26,2016.54,2029.66,1961.24,2027.19,2525070000.0
925,2023-02-27,2029.23,2043.99,1990.27,2023.54,1893740000.0
926,2023-02-28,2024.82,2033.7,2013.25,2019.93,1387870000.0
927,2023-03-01,2020.72,2024.7,1994.46,1995.49,1288360000.0
928,2023-03-02,1995.34,1996.47,1966.91,1967.45,28656100.0
929,2023-03-05,1967.49,1975.93,1935.21,1938.25,1392350000.0
930,2023-03-07,1937.43,1964.08,1937.43,1952.66,1204410000.0
931,2023-03-09,1955.57,2002.99,1955.55,2002.7,1565560000.0
932,2023-03-12,2008.26,2017.3,1970.67,1975.89,1666930000.0
933,2023-03-13,1975.43,1977.52,1944.42,1951.21,1162500000.0
934,2023-03-14,1950.41,1965.19,1939.32,1953.06,1135930000.0
935,2023-03-15,1953.96,1956.37,1926.57,1938.62,1202140000.0
936,2023-03-16,1938.62,1946.77,1919.93,1933.31,1141460000.0
937,2023-03-19,1933.23,1939.43,1922.22,1926.4,1069800000.0
938,2023-03-20,1926.28,1949.17,1925.41,1949.06,1298580000.0
939,2023-03-22,1952.19,1962.94,1929.49,1933.29,1333720000.0
940,2023-03-23,1933.11,1933.56,1905.96,1915.14,1413170000.0
941,2023-03-26,1915.32,1915.41,1881.07,1888.27,1289370000.0
942,2023-03-27,1885.65,1907.04,1864.91,1906.0,1382770000.0
943,2023-03-28,1910.35,1936.48,1906.4,1918.1,1443710000.0
944,2023-03-29,1920.09,1922.04,1901.62,1919.42,816219000.0
945,2023-03-30,1920.01,1932.68,1905.12,1908.55,899532000.0
946,2023-04-02,1910.49,1928.66,1883.2,1888.55,1207120000.0
947,2023-04-03,1888.61,1892.03,1865.96,1871.88,920249000.0
948,2023-04-04,1872.65,1880.46,1856.35,1866.68,917610000.0
949,2023-04-05,1866.83,1878.77,1857.54,1875.07,816047000.0
950,2023-04-06,1875.88,1889.07,1863.66,1866.79,920686000.0
951,2023-04-09,1867.47,1869.43,1833.68,1838.48,1159450000.0
952,2023-04-10,1837.65,1851.49,1833.08,1844.02,911976000.0
953,2023-04-11,1845.65,1872.11,1844.41,1871.33,945249000.0
954,2023-04-12,1871.46,1963.89,1871.46,1963.55,1976080000.0
955,2023-04-13,1973.09,1981.87,1928.93,1934.47,1653330000.0
956,2023-04-16,1934.51,1945.05,1918.52,1931.68,974599000.0
957,2023-04-17,1931.84,1937.65,1904.39,1908.04,920079000.0
958,2023-04-18,1905.96,1911.51,1892.82,1904.98,870448000.0
959,2023-04-19,1903.36,1924.4,1903.28,1920.12,872141000.0
960,2023-04-20,1918.49,1928.76,1902.15,1904.4,983367000.0
961,2023-04-23,1904.94,1906.66,1881.15,1885.6,828534000.0
962,2023-04-24,1885.77,1891.87,1875.14,1888.32,751330000.0
963,2023-04-25,1887.3,1905.73,1885.17,1905.68,885578000.0
964,2023-04-26,1907.54,1913.28,1888.89,1892.0,847028000.0
965,2023-04-27,1892.94,1895.17,1880.25,1889.73,739650000.0
966,2023-04-30,1889.41,1890.34,1867.73,1870.65,954322000.0
967,2023-05-02,1871.63,1878.96,1860.43,1866.4,692272000.0
968,2023-05-03,1866.68,1868.35,1852.35,1857.23,620266000.0
969,2023-05-04,1856.97,1875.26,1846.67,1869.73,732690000.0
970,2023-05-07,1870.41,1872.22,1848.8,1850.61,608135000.0
971,2023-05-08,1850.73,1854.21,1825.61,1833.69,824217000.0
972,2023-05-09,1831.64,1856.07,1828.99,1844.36,774761000.0
973,2023-05-10,1845.64,1852.05,1835.61,1841.93,589100000.0
974,2023-05-11,1840.05,1843.44,1831.2,1838.59,578842000.0
975,2023-05-14,1840.82,1849.56,1818.08,1821.64,900564000.0
976,2023-05-15,1821.81,1826.65,1807.53,1818.31,724970000.0
977,2023-05-16,1817.87,1827.77,1810.1,1821.6,640117000.0
978,2023-05-17,1821.54,1846.72,1821.02,1845.01,857624000.0
979,2023-05-18,1846.69,1883.2,1844.5,1877.32,1474770000.0
980,2023-05-21,1878.68,1903.06,1874.4,1883.2,1600490000.0
981,2023-05-22,1883.45,1898.91,1866.08,1891.31,1278700000.0
982,2023-05-23,1891.37,1942.64,1891.37,1942.63,2200020000.0
983,2023-05-24,1943.81,1962.66,1928.16,1959.12,1873020000.0
984,2023-05-28,1960.95,1977.57,1938.12,1941.74,2639660000.0
985,2023-05-30,1944.03,1944.06,1884.91,1888.61,2341780000.0
986,2023-05-31,1884.49,1893.84,1844.32,1849.79,2315170000.0
987,2023-06-01,1850.79,1877.0,1837.24,1866.34,1654650000.0
988,2023-06-04,1866.35,1925.11,1865.73,1919.37,1656340000.0
989,2023-06-05,1922.13,1935.8,1899.54,1901.99,1973490000.0
990,2023-06-06,1902.75,1927.66,1893.61,1927.65,1981010000.0
991,2023-06-07,1929.16,1950.81,1928.13,1932.33,2368820000.0
992,2023-06-08,1933.4,1947.45,1920.65,1939.61,2305890000.0
993,2023-06-11,1941.52,1983.98,1941.24,1980.09,3454340000.0
994,2023-06-12,1984.36,2003.25,1972.0,1987.87,2886510000.0
995,2023-06-13,1989.43,2034.8,1977.52,2020.64,4126700000.0
996,2023-06-14,2020.15,2067.1,2015.19,2037.06,5017810000.0
997,2023-06-15,2040.58,2050.03,2017.7,2042.07,3162810000.0
998,2023-06-18,2045.06,2094.33,2037.9,2094.33,4869180000.0
999,2023-06-19,2097.53,2107.6,2075.21,2091.39,4740610000.0
1000,2023-06-20,2093.56,2117.3,2057.03,2064.83,4110610000.0
1001,2023-06-21,2067.21,2082.97,2043.84,2050.78,3496820000.0
1002,2023-06-22,2054.62,2074.38,2042.28,2055.53,3444860000.0
1003,2023-06-25,2057.37,2119.8,2057.37,2117.73,6490410000.0
1004,2023-06-26,2124.01,2154.86,2120.42,2129.42,5312420000.0
1005,2023-06-27,2132.61,2186.68,2132.48,2186.36,5476290000.0
1006,2023-06-28,2193.51,2205.97,2146.06,2150.99,5972290000.0
1007,2023-07-02,2154.8,2160.24,2094.07,2097.29,5081980000.0
1008,2023-07-03,2096.72,2113.74,2069.6,2075.97,4051080000.0
1009,2023-07-04,2079.42,2104.38,2067.22,2088.7,2576140000.0
1010,2023-07-05,2090.38,2101.59,2046.55,2049.44,3073990000.0
1011,2023-07-06,2050.28,2064.57,2033.43,2049.38,3077500000.0
1012,2023-07-09,2050.36,2085.23,2049.69,2077.76,3042540000.0
1013,2023-07-10,2081.75,2102.09,2067.85,2076.96,3797990000.0
1014,2023-07-11,2078.25,2084.92,2064.52,2072.24,2859490000.0
1015,2023-07-12,2072.24,2099.71,2072.24,2097.55,3187700000.0
1016,2023-07-13,2095.72,2121.83,2080.42,2084.93,3390660000.0
1017,2023-07-16,2085.68,2105.67,2079.18,2097.09,2376430000.0
1018,2023-07-17,2097.99,2144.6,2089.16,2144.16,2560190000.0
1019,2023-07-18,2147.69,2171.13,2146.52,2154.07,3548830000.0
1020,2023-07-19,2154.02,2174.63,2141.82,2165.24,3348680000.0
1021,2023-07-20,2165.7,2179.72,2152.82,2163.92,3052410000.0
1022,2023-07-23,2166.47,2228.74,2166.44,2227.16,4375200000.0
1023,2023-07-24,2227.21,2244.13,2194.16,2200.5,4737610000.0
1024,2023-07-25,2202.99,2206.46,2162.55,2164.31,2910730000.0
1025,2023-07-26,2168.46,2186.49,2152.54,2156.2,2432510000.0
1026,2023-07-27,2155.49,2165.97,2124.32,2126.48,2425780000.0
