date,open,high,low,close,volume
2017-12-17,2680,2680,2680,2680,66
2017-12-18,2670,2800,2670,2800,648
2017-12-19,2750,2760,2700,2700,296
2017-12-20,2700,2700,2680,2680,210
2017-12-21,2690,2700,2667,2675,259
2017-12-24,2724,2728,2622,2622,610
2017-12-26,2580,2580,2570,2575,363
2017-12-27,2550,2550,2511,2511,225
2017-12-28,2463,2529,2463,2485,335
2017-12-31,2437,2480,2436,2480,90
2018-01-01,2500,2550,2500,2550,230
2018-01-02,2601,2610,2509,2563,687
2018-01-03,2514,2520,2500,2500,375
2018-01-04,2500,2500,2460,2460,142
2018-01-07,2509,2540,2509,2530,130
2018-01-08,2580,2580,2500,2550,609
2018-01-09,2600,2600,2560,2560,118
2018-01-10,2550,2550,2499,2499,107
2018-01-14,2490,2490,2485,2490,175
2018-01-17,2500,2510,2500,2510,199
2018-01-21,2460,2466,2417,2441,465
2018-01-22,2405,2448,2402,2448,209
2018-01-23,2410,2410,2407,2407,60
2018-01-24,2430,2430,2410,2410,338
2018-01-25,2420,2449,2420,2449,27
2018-01-28,2450,2450,2420,2420,210
2018-01-29,2405,2405,2351,2351,648
2018-01-31,2360,2407,2360,2407,80
2018-02-01,2380,2426,2375,2380,335
2018-02-04,2420,2420,2395,2415,34
2018-02-05,2395,2395,2375,2375,140
2018-02-06,2375,2375,2375,2375,50
2018-02-07,2375,2375,2333,2333,200
2018-02-08,2350,2394,2350,2394,99
2018-02-11,2400,2520,2400,2469,616
2018-02-12,2469,2450,2420,2425,315
2018-02-14,2450,2450,2431,2438,249
